cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18
1809,-1,-1,,FEATURE_02_VALUE_03,False,27.93,FEATURE_05_VALUE_06,6,0.167281862123094,0.160720414119942,153.08284286,1.40630361532533,,,,,,,,
1811,5008305003004,5008305,,FEATURE_02_VALUE_02,False,36.3,FEATURE_05_VALUE_03,6,0.22039762288819,0.253894830995901,66.37661326,5.28080690729543,,,,,,,,
1819,3120904003001,3120904,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,59.39,FEATURE_05_VALUE_03,12,0.227750521175884,0.20736537463062,23.28655272,3.80228136882129,,,96.2,84.7,100.0,100.0,99.4,96.3
1824,2920106001001,2920106,,FEATURE_02_VALUE_04,False,27.37,FEATURE_05_VALUE_03,3,0.10792849346692,0.10760614878508,4.53020673,4.97586704483256,,,,,,,,
1835,2708600003002,2708600,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,29.5,FEATURE_05_VALUE_03,3,0.191252117003426,0.194069599927863,22.08703859,3.303655494805,,,84.1,84.6,100.0,100.0,72.8,76.2
1842,1721000005002,1721000,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,64.73,FEATURE_05_VALUE_05,14,0.207525473018586,0.194748792214034,152.04004108,2.20001026671458,,,100.0,90.0,100.0,100.0,76.3,89.5
1843,2501005001001,2501005,,FEATURE_02_VALUE_02,False,24.3,FEATURE_05_VALUE_02,2,0.154920655164541,0.161570924232235,4.42547521,4.987282429804,,,,,,,,
1851,2802908003004,2802908,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,True,7.92,FEATURE_05_VALUE_06,4,0.272391323821779,0.267512357833919,34.12124984,4.27478305475997,,,,,,,,
1853,2111300005014,2111300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,33.0,FEATURE_05_VALUE_05,4,0.164088694749955,0.164789713619254,507.68059102,2.14174037823135,,,,,,,,
1858,5102504003004,5102504,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,12.48,FEATURE_05_VALUE_06,3,0.277301491728421,0.272640958838189,31.69080831,2.20950529176517,,,,,,,,
1861,2408102004011,2408102,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,17.5,FEATURE_05_VALUE_06,4,0.178125252005061,0.173879362405579,507.85469052,2.643817948995,,,,,,,,
1862,3506607003001,3506607,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,38.09,FEATURE_05_VALUE_03,4,0.216763350250731,0.211583413098421,9.13290777,6.41889723345529,,,,,,,,
1863,2704302004011,2704302,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,33.4,FEATURE_05_VALUE_05,7,0.188255442763925,0.191179357271122,461.35374554,3.45244941421798,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,100.0,89.2,100.0,100.0,99.9,98.2
1869,-1,-1,,FEATURE_02_VALUE_06,False,27.45,FEATURE_05_VALUE_03,2,0.219668205922972,0.214175535650863,7.66780288,9.49352067214126,,,,,,,,
1872,4204202003009,4204202,,FEATURE_02_VALUE_06,False,27.72,FEATURE_05_VALUE_06,4,0.201032998190735,0.212984977791716,91.06040434,3.88736363857237,,,,,,,,
1874,3127701005012,3127701,,FEATURE_02_VALUE_06,False,35.4,FEATURE_05_VALUE_03,4,0.179198298159682,0.18571914671907,91.33986882,2.5147020257721,,,,,,,,
1882,3535200001001,3535200,,FEATURE_02_VALUE_06,False,30.78,FEATURE_05_VALUE_03,2,0.174586739673639,0.175926747857084,3.29131759,10.4210087536474,,,,,,,,
1885,3515004005001,3515004,,FEATURE_02_VALUE_02,False,33.17,FEATURE_05_VALUE_03,6,0.220157722316414,0.209369771303964,98.35329471,1.90999346782234,FEATURE_11_VALUE_06,FEATURE_12_VALUE_01,,,,,,
1890,3550308005220,3550308,,FEATURE_02_VALUE_03,True,42.25,FEATURE_05_VALUE_03,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1896,3548708005005,3548708,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,10.83,FEATURE_05_VALUE_06,5,0.190102227825834,0.179139940969186,374.34233659,2.69302567555161,,,,,,,,
1899,3303856001001,3303856,,FEATURE_02_VALUE_04,False,21.29,FEATURE_05_VALUE_03,2,0.166839249269824,0.158393968662814,5.07255929,3.72883883958535,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,
1901,3509502005025,3509502,,FEATURE_02_VALUE_03,True,32.77,FEATURE_05_VALUE_03,2,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,,,,,,
1918,2403251005001,2403251,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,36.0,FEATURE_05_VALUE_03,81,0.178125252005061,0.173879362405579,152.89450532,2.06284243184369,,,98.1,88.8,83.3,100.0,87.4,88.8
1919,3550308005037,3550308,,FEATURE_02_VALUE_02,True,31.96,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
1927,3541406005002,3541406,,FEATURE_02_VALUE_02,False,46.31,FEATURE_05_VALUE_05,6,0.205248505636395,0.196880148618927,116.94231404,4.05055087491899,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,90.7,0.0,100.0,97.5,94.4
1930,3106200005028,3106200,,FEATURE_02_VALUE_02,True,30.26,FEATURE_05_VALUE_03,3,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
1933,2411205003002,2411205,,FEATURE_02_VALUE_06,False,36.2,FEATURE_05_VALUE_03,4,0.110672161220728,0.111616501414083,13.40707827,5.13821806597472,,,,,,,,
1944,3549904005004,3549904,,FEATURE_02_VALUE_02,False,28.65,FEATURE_05_VALUE_06,4,0.157930803400635,0.159030009934577,296.82883547,3.77579338858578,,,,,,,,
1949,4106902005050,4106902,,FEATURE_02_VALUE_03,True,30.75,FEATURE_05_VALUE_03,7,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
1982,5300108005017,5300108,,FEATURE_02_VALUE_06,True,26.35,FEATURE_05_VALUE_06,9,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,
1984,3509502005026,3509502,,FEATURE_02_VALUE_03,True,40.38,FEATURE_05_VALUE_05,5,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,100.0,81.7,100.0,100.0,97.2,96.2
1986,4128104003002,4128104,,FEATURE_02_VALUE_06,False,26.53,FEATURE_05_VALUE_06,5,0.238142561347574,0.239869785200135,50.0635594,2.77218207691881,,,,,,,,
1990,4209300003006,4209300,,FEATURE_02_VALUE_06,False,20.2,FEATURE_05_VALUE_06,2,0.184361501355198,0.188533115770086,67.73173817,4.4099488445934,,,,,,,,
1992,3541406005005,3541406,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.0,FEATURE_05_VALUE_06,6,0.205248505636395,0.196880148618927,116.94231404,4.05055087491899,,,,,,,,
2009,2704302004022,2704302,,FEATURE_02_VALUE_03,False,35.25,FEATURE_05_VALUE_06,6,0.188255442763925,0.191179357271122,461.35374554,3.45244941421798,,,87.4,85.5,100.0,100.0,94.3,92.6
2015,5300108005041,5300108,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,True,30.1,FEATURE_05_VALUE_03,3,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,
2018,3170404003001,3170404,,FEATURE_02_VALUE_04,False,12.0,FEATURE_05_VALUE_06,3,0.234553708613303,0.230289700734553,21.4020779,2.41292361890284,,,,,,,,
2020,3516200005019,3516200,,FEATURE_02_VALUE_03,False,46.05,FEATURE_05_VALUE_03,5,0.16976826935374,0.175197991193412,160.16670326,1.75381161724815,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,
2028,3550308005265,3550308,,FEATURE_02_VALUE_03,True,27.6,FEATURE_05_VALUE_06,10,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,99.5,95.8,100.0,100.0,63.0,85.8
2040,3502507003001,3502507,,FEATURE_02_VALUE_02,False,30.18,FEATURE_05_VALUE_03,6,0.179481956880316,0.17305675913352,15.74429848,11.044537095839,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,
2046,3304557005102,3304557,,FEATURE_02_VALUE_03,True,34.28,FEATURE_05_VALUE_05,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,77.0,95.4,66.7,50.0,100.0,83.9
2050,5208707005015,5208707,,FEATURE_02_VALUE_03,False,23.18,FEATURE_05_VALUE_06,7,0.190896443211245,0.179423052902789,661.41587319,2.7958400695605,,,,,,,,
2066,3303500005007,3303500,,FEATURE_02_VALUE_02,False,25.02,FEATURE_05_VALUE_03,2,0.0983988290578631,0.0894600495753896,230.99996701,1.73376330663338,,,,,,,,
2068,2301604001001,2301604,,FEATURE_02_VALUE_02,False,25.54,FEATURE_05_VALUE_03,1,0.184717538000425,0.161636695260014,4.82074433,4.32413733460175,,,,,,,,
2070,4202404005011,4202404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,69.39,FEATURE_05_VALUE_05,12,0.133753965158954,0.134263945143455,185.64038419,4.7214910468726,,,,,,,,
2072,3550308005202,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,44.97,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2074,3520905001001,3520905,,FEATURE_02_VALUE_02,False,31.47,FEATURE_05_VALUE_03,2,0.167444484347312,0.152595615102377,5.58513569,6.85918101378695,,,,,,,,
2091,2301703001001,2301703,,FEATURE_02_VALUE_02,False,26.26,FEATURE_05_VALUE_03,2,0.225322822775847,0.205419143753835,4.55634369,4.06471018616373,,,,,,,,
2096,3154606005008,3154606,,FEATURE_02_VALUE_02,False,39.5,FEATURE_05_VALUE_03,3,0.107871270969554,0.104261051969348,97.82797923,1.23969887714274,,,,,,,,
2111,2602902003006,2602902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,50.0,FEATURE_05_VALUE_05,9,0.156880182801937,0.184482333977769,85.11565363,2.99183229782693,,,,,,,,
2116,5208707005039,5208707,,FEATURE_02_VALUE_03,False,28.0,FEATURE_05_VALUE_06,5,0.190896443211245,0.179423052902789,661.41587319,2.7958400695605,,,100.0,75.0,100.0,100.0,95.6,94.6
2120,4202404005005,4202404,,FEATURE_02_VALUE_03,False,21.16,FEATURE_05_VALUE_03,5,0.133753965158954,0.134263945143455,185.64038419,4.7214910468726,,,,,,,,
2121,-1,-1,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,58.51,FEATURE_05_VALUE_05,6,0.190896443211245,0.179423052902789,214.68050035,1.34122741468836,,,,,,,,
2128,4113700005005,4113700,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.3,FEATURE_05_VALUE_06,3,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,,,,,,
2132,5300108005006,5300108,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,61.5,FEATURE_05_VALUE_05,29,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,
2136,3106200005020,3106200,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,57.79,FEATURE_05_VALUE_05,17,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
2139,4209102005008,4209102,,FEATURE_02_VALUE_03,False,21.5,FEATURE_05_VALUE_06,21,0.146729639879962,0.156239747137473,283.94443252,1.42310517992497,,,,,,,,
2152,3106200005055,3106200,,FEATURE_02_VALUE_03,True,42.0,FEATURE_05_VALUE_05,9,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
2153,3106200005008,3106200,,FEATURE_02_VALUE_03,True,29.0,FEATURE_05_VALUE_03,4,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
2163,3106200005009,3106200,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,47.07,FEATURE_05_VALUE_05,10,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,98.8,82.6,100.0,100.0,78.5,79.8
2165,2800308005007,2800308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,29.5,FEATURE_05_VALUE_06,10,0.217241399690621,0.198175883490609,364.05344526,3.16083597789943,,,,,,,,
2166,2800308005005,2800308,,FEATURE_02_VALUE_03,False,45.44,FEATURE_05_VALUE_05,13,0.217241399690621,0.198175883490609,364.05344526,3.16083597789943,,,,,,,,
2171,2800308005010,2800308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,70.0,FEATURE_05_VALUE_03,15,0.217241399690621,0.198175883490609,364.05344526,3.16083597789943,,,,,,,,
2173,3518800005002,3518800,,FEATURE_02_VALUE_03,False,29.54,FEATURE_05_VALUE_01,5,0.208766597327068,0.204542906224457,551.93508231,1.13226261548135,,,,,,,,
2177,4106902005053,4106902,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,77.03,FEATURE_05_VALUE_03,14,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
2181,4106902005014,4106902,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,13.2,FEATURE_05_VALUE_06,8,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
2193,4106902005053,4106902,,FEATURE_02_VALUE_03,True,43.86,FEATURE_05_VALUE_03,6,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
2195,4106902005053,4106902,,FEATURE_02_VALUE_03,True,60.21,FEATURE_05_VALUE_03,6,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
2201,3550308005042,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,49.01,FEATURE_05_VALUE_05,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,100.0,94.7,100.0,100.0,71.4,88.7
2207,4106902005016,4106902,,FEATURE_02_VALUE_03,True,31.32,FEATURE_05_VALUE_06,7,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
2223,1600600003003,1600600,,FEATURE_02_VALUE_02,True,24.32,FEATURE_05_VALUE_06,6,0.10761919863155,0.103082547352587,54.67194397,2.67336790889162,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,
2236,3550308005259,3550308,,FEATURE_02_VALUE_03,True,23.15,FEATURE_05_VALUE_06,13,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,100.0,95.2,50.0,100.0,97.3,96.5
2240,4215802003002,4215802,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,8.0,FEATURE_05_VALUE_06,1,0.18968825724499,0.197435355538607,35.32046097,2.47108826727291,,,,,,,,
2241,2602902003004,2602902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,29.5,FEATURE_05_VALUE_03,5,0.156880182801937,0.184482333977769,85.11565363,2.99183229782693,,,,,,,,
2250,3550308005077,3550308,,FEATURE_02_VALUE_02,True,32.72,FEATURE_05_VALUE_02,6,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2262,3550605003003,3550605,,FEATURE_02_VALUE_04,False,25.27,FEATURE_05_VALUE_03,4,0.208104739400747,0.193996955600903,38.7684584,4.62347569785586,,,,,,,,
2277,3550308005212,3550308,,FEATURE_02_VALUE_03,True,42.4,FEATURE_05_VALUE_03,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,
2283,3108552001001,3108552,,FEATURE_02_VALUE_04,False,25.61,FEATURE_05_VALUE_03,3,0.199195276960899,0.196620381302807,4.05375719,6.35849176575316,,,,,,,,
2284,3106200005035,3106200,,FEATURE_02_VALUE_03,True,28.63,FEATURE_05_VALUE_03,27,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
2294,4104808005015,4104808,,FEATURE_02_VALUE_06,True,31.67,FEATURE_05_VALUE_06,2,0.150747203241422,0.159639800738354,137.2950543,1.91829348611475,,,,,,,,
2296,3523107005002,3523107,,FEATURE_02_VALUE_03,False,20.27,FEATURE_05_VALUE_06,6,0.216763350250731,0.211583413098421,105.25478381,1.98412136020023,,,,,,,,
2306,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,14.01,FEATURE_05_VALUE_06,4,0.19978112288034,0.193956831317594,64.10649649,2.35041102812854,,,,,,,,
2321,3170206005016,3170206,,FEATURE_02_VALUE_02,False,69.13,FEATURE_05_VALUE_05,9,0.146773165485083,0.137831795844566,316.82227638,1.81169813485677,,,100.0,93.1,100.0,100.0,95.8,97.3
2334,4119400001001,4119400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,42.8,FEATURE_05_VALUE_03,2,0.230243050066891,0.235459892030946,4.81995699,8.0150683284575,,,,,,,,
2337,2406502001001,2406502,,FEATURE_02_VALUE_04,False,23.2,FEATURE_05_VALUE_03,3,0.258989604064258,0.251017079783423,3.01135341,6.5470734581642,,,,,,,,
2341,2610707003010,2610707,,FEATURE_02_VALUE_02,False,26.1,FEATURE_05_VALUE_03,3,0.1242655343867,0.0727125830348488,148.31820845,1.23942614569454,,,,,,,,
2347,4118204003005,4118204,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,48.93,FEATURE_05_VALUE_03,5,0.223646938710778,0.24786506586551,55.39496178,5.97371565113501,,,,,,,,
2367,4322707003001,4322707,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,True,12.25,FEATURE_05_VALUE_06,3,0.172953691320928,0.186006674820383,6.15849774,3.89105058365759,,,,,,,,
2368,5212501003003,5212501,,FEATURE_02_VALUE_06,False,30.55,FEATURE_05_VALUE_05,7,0.207150935969518,0.213091115220355,52.88784408,1.03072062832729,,,100.0,82.6,100.0,100.0,91.2,94.1
2376,-1,-1,,FEATURE_02_VALUE_02,False,53.47,FEATURE_05_VALUE_03,12,0.157930803400635,0.159030009934577,296.82883547,3.77579338858578,,,88.0,88.6,0.0,100.0,91.2,89.0
2379,2702900003002,2702900,,FEATURE_02_VALUE_06,False,27.93,FEATURE_05_VALUE_03,2,0.246263982213262,0.236222332674704,3.88921028,2.46797798563637,,,,,,,,
2380,3303302005010,3303302,,FEATURE_02_VALUE_02,False,31.04,FEATURE_05_VALUE_03,3,0.0983988290578631,0.0894600495753896,291.71213557,2.21463430347738,,,,,,,,
2382,3106200005008,3106200,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,40.75,FEATURE_05_VALUE_03,7,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
2386,3543402005008,3543402,,FEATURE_02_VALUE_02,True,51.21,FEATURE_05_VALUE_03,2,0.191442797204931,0.18346116273752,344.88946932,4.80247567621109,,,,,,,,
2388,3305802003009,3305802,,FEATURE_02_VALUE_02,False,23.68,FEATURE_05_VALUE_03,6,0.0895028255943415,0.0793153901003084,51.68881926,4.04483993990524,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,,,,,,
2390,2905701005006,2905701,,FEATURE_02_VALUE_06,True,39.34,FEATURE_05_VALUE_03,4,0.107962940400547,0.0966270999964763,106.56182836,2.43971295034487,,,,,,,,
2403,-1,-1,,FEATURE_02_VALUE_03,False,44.44,FEATURE_05_VALUE_05,6,0.143916736448683,0.144631783912435,201.53011522,3.26982604525439,,,100.0,72.3,100.0,100.0,96.8,94.6
2410,2918001003007,2918001,,FEATURE_02_VALUE_02,False,28.0,FEATURE_05_VALUE_02,2,0.123647601856241,0.113904679676442,57.1472696,1.85726313704126,,,,,,,,
2416,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,12.0,FEATURE_05_VALUE_06,3,0.214434663070268,0.217567761553064,46.76668811,5.47777120445233,,,,,,,,
2420,4314902004005,4314902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,32.53,FEATURE_05_VALUE_03,5,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,,,,,,
2423,4314902004022,4314902,,FEATURE_02_VALUE_06,True,19.57,FEATURE_05_VALUE_06,5,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,,,,,,
2426,4216602005012,4216602,,FEATURE_02_VALUE_03,False,44.11,FEATURE_05_VALUE_05,38,0.133367965306623,0.132701362310555,130.67202359,1.72184461213298,,,100.0,77.6,100.0,100.0,95.4,93.8
2436,3543402005011,3543402,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,True,14.75,FEATURE_05_VALUE_06,2,0.191442797204931,0.18346116273752,344.88946932,4.80247567621109,,,,,,,,
2451,4317301003002,4317301,,FEATURE_02_VALUE_02,False,26.97,FEATURE_05_VALUE_06,6,0.171106774162212,0.179976767718483,9.73299547,3.18106629342156,,,,,,,,
2452,2408102004012,2408102,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,30.8,FEATURE_05_VALUE_02,3,0.178125252005061,0.173879362405579,507.85469052,2.643817948995,,,,,,,,
2454,4317509003003,4317509,,FEATURE_02_VALUE_04,False,21.54,FEATURE_05_VALUE_03,2,0.178109246912071,0.178121010483678,33.41792773,2.532414910859,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,,,,,,
2461,3304557005108,3304557,,FEATURE_02_VALUE_06,True,35.07,FEATURE_05_VALUE_03,9,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2463,4113700005003,4113700,,FEATURE_02_VALUE_02,False,88.15,FEATURE_05_VALUE_05,8,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,,,,,,
2464,4108304003005,4108304,,FEATURE_02_VALUE_06,False,25.66,FEATURE_05_VALUE_06,3,0.226926390167403,0.240252975131723,86.77401425,3.03280739398443,,,,,,,,
2469,2807600001001,2807600,,FEATURE_02_VALUE_04,False,25.0,FEATURE_05_VALUE_03,3,0.186888588572377,0.177136421241751,6.08259597,8.14829904257486,,,100.0,86.9,100.0,100.0,99.7,97.9
3390,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,24.61,FEATURE_05_VALUE_06,11,0.107962940400547,0.0966270999964763,1355.48660282,4.14229360508605,,,,,,,,
2481,3550308005309,3550308,,FEATURE_02_VALUE_02,True,35.53,FEATURE_05_VALUE_03,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2487,3554102003011,3554102,,FEATURE_02_VALUE_06,False,40.73,FEATURE_05_VALUE_05,3,0.157930803400635,0.159030009934577,131.69543389,3.63839632720429,,,,,,,,
2488,2304400005010,2304400,,FEATURE_02_VALUE_03,False,31.0,FEATURE_05_VALUE_03,4,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,88.0,90.3,100.0,100.0,57.4,80.7
2494,-1,-1,,FEATURE_02_VALUE_03,False,30.0,FEATURE_05_VALUE_05,6,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,,,,,,
2504,-1,-1,,FEATURE_02_VALUE_03,False,34.15,FEATURE_05_VALUE_03,9,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,,,,,,
2513,4119152003004,4119152,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,13.35,FEATURE_05_VALUE_06,5,0.168921519796663,0.16765931392066,56.54973872,4.72273603841159,,,,,,,,
2527,3165537001001,3165537,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,9.0,FEATURE_05_VALUE_06,3,0.107871270969554,0.104261051969348,11.2650933,3.34571246947037,,,,,,,,
2535,-1,-1,,FEATURE_02_VALUE_03,True,40.3,FEATURE_05_VALUE_06,5,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2537,3529401005001,3529401,,FEATURE_02_VALUE_02,False,65.11,FEATURE_05_VALUE_05,8,0.190102227825834,0.179139940969186,206.98475015,1.32366761823661,,,,,,,,
2543,2701308001001,2701308,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,8.37,FEATURE_05_VALUE_06,2,0.201490160806001,0.207083844202094,5.33819578,4.68274408803559,,,,,,,,
2550,3550308005230,3550308,,FEATURE_02_VALUE_03,True,47.43,FEATURE_05_VALUE_03,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2562,4106902005009,4106902,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,13.77,FEATURE_05_VALUE_06,5,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
2564,2308005003001,2308005,,FEATURE_02_VALUE_04,False,24.0,FEATURE_05_VALUE_03,3,0.146195373797608,0.127290327598246,8.97735377,5.3248136315229,,,,,,,,
2579,2304400005016,2304400,,FEATURE_02_VALUE_03,False,25.0,FEATURE_05_VALUE_03,4,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,,,,,,
2580,2925808001001,2925808,,FEATURE_02_VALUE_02,True,24.48,FEATURE_05_VALUE_03,11,0.164844900217686,0.143483467462737,4.93023128,3.83391481041291,,,,,,,,
2585,3550308005088,3550308,,FEATURE_02_VALUE_06,True,23.11,FEATURE_05_VALUE_02,2,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2594,4307005003006,4307005,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,32.51,FEATURE_05_VALUE_06,3,0.120086052709911,0.123471610631057,51.66605381,5.862523816503,,,96.0,93.8,100.0,100.0,98.5,97.6
2596,4307005003005,4307005,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,43.2,FEATURE_05_VALUE_05,6,0.120086052709911,0.123471610631057,51.66605381,5.862523816503,,,96.9,85.6,100.0,100.0,95.1,95.0
2604,3556305001001,3556305,,FEATURE_02_VALUE_04,False,28.05,FEATURE_05_VALUE_03,6,0.137707582209606,0.1324645312923,9.27650057,8.00224062737566,,,,,,,,
2613,4126504001001,4126504,,FEATURE_02_VALUE_02,False,23.28,FEATURE_05_VALUE_03,2,0.194250822345102,0.183279444529593,5.86206305,12.2152323947963,,,,,,,,
2637,3534401005017,3534401,,FEATURE_02_VALUE_02,True,36.66,FEATURE_05_VALUE_03,4,0.209495010496372,0.222475446927863,295.98887328,3.59792989505558,,,,,,,,
2646,3535804001001,3535804,,FEATURE_02_VALUE_02,False,27.74,FEATURE_05_VALUE_03,5,0.177499837333831,0.163308408599356,6.30782354,5.16608978664049,,,,,,,,
2649,5106232001001,5106232,,FEATURE_02_VALUE_06,False,30.37,FEATURE_05_VALUE_03,3,0.238097957514668,0.232611484998328,7.3854166,5.27287107830214,,,,,,,,
2650,2305506003006,2305506,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,8.0,FEATURE_05_VALUE_06,4,0.217714731332823,0.206201177631524,35.47626406,4.93164736748663,,,,,,,,
2651,4310207003005,4310207,,FEATURE_02_VALUE_06,False,25.3,FEATURE_05_VALUE_03,3,0.15487699046863,0.15494844835711,35.25596672,3.62174495672015,,,,,,,,
2652,1500602003005,1500602,,FEATURE_02_VALUE_02,False,48.0,FEATURE_05_VALUE_03,6,0.207144279370556,0.174367025655048,42.89029677,1.84532486944327,,,,,,,,
2655,4310603003002,4310603,,FEATURE_02_VALUE_02,False,24.2,FEATURE_05_VALUE_03,4,0.135344151971936,0.139809354799452,9.68084475,5.11665984445354,,,,,,,,
2665,1714203001001,1714203,,FEATURE_02_VALUE_02,False,28.96,FEATURE_05_VALUE_03,2,0.195697591187723,0.198950592425878,2.63381525,10.7631040792164,,,,,,,,
